op,canonical_id,datetime_utc,currency,name_raw,name_canonical,actual,forecast,previous,forecast_origin,set_fields,old,reason,evidence
delete,jpy_prelim_industrial_production,2026-04-29 22:50:00,,,,,,,,,"{""actual"": -0.5, ""forecast"": 1.0, ""previous"": -2.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}","same print listed one hour early (FF 7:50pm EDT = 23:50 UTC, kept there)",https://www.forexfactory.com/calendar?day=apr29.2026
update,jpy_retail_sales,2026-04-29 23:50:00,,,,,,,,"{""actual"": 1.7, ""forecast"": 0.9, ""previous"": -0.1, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": 0.0, ""forecast"": 0.9, ""previous"": -0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Data Not Loaded""}",JB 0.0 placeholder at the correct time (8:50 JST = 23:50 UTC); filled from the FF page,https://www.forexfactory.com/calendar?day=apr29.2026
delete,jpy_retail_sales,2026-04-29 22:50:00,,,,,,,,,"{""actual"": 1.7, ""forecast"": 0.9, ""previous"": -0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}","same print listed one hour early (FF 7:50pm EDT = 23:50 UTC, kept there)",https://www.forexfactory.com/calendar?day=apr29.2026
delete,cad_core_cpi,2025-04-14 21:00:00,,,,,,,,,"{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.7, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",pre-print copy / re-listing (actual 0.0 or empty) next to the real print of the same release,real print 2025-04-15 12:32 (0.1) in the parquet; FF lists one event (8:32am ET)
delete,cad_core_cpi,2025-04-15 12:30:00,,,,,,,,,"{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.7, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",pre-print copy / re-listing (actual 0.0 or empty) next to the real print of the same release,real print 2025-04-15 12:32 (0.1) in the parquet; FF lists one event (8:32am ET)
delete,cad_core_cpi,2025-05-19 21:00:00,,,,,,,,,"{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",pre-print copy / re-listing (actual 0.0 or empty) next to the real print of the same release,real print 2025-05-20 12:32 (0.5) in the parquet; FF lists one event (8:32am ET)
delete,cad_core_cpi,2025-05-20 12:30:00,,,,,,,,,"{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",pre-print copy / re-listing (actual 0.0 or empty) next to the real print of the same release,real print 2025-05-20 12:32 (0.5) in the parquet; FF lists one event (8:32am ET)
delete,cad_core_cpi,2025-11-16 22:00:00,,,,,,,,,"{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",pre-print copy / re-listing (actual 0.0 or empty) next to the real print of the same release,real print 2025-11-17 13:32 (0.6) in the parquet; FF lists one event (8:32am ET)
delete,cad_core_cpi,2025-11-17 13:30:00,,,,,,,,,"{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",pre-print copy / re-listing (actual 0.0 or empty) next to the real print of the same release,real print 2025-11-17 13:32 (0.6) in the parquet; FF lists one event (8:32am ET)
delete,cad_core_cpi,2026-02-16 22:00:00,,,,,,,,,"{""actual"": 0.0, ""forecast"": 0.0, ""previous"": -0.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",pre-print copy / re-listing (actual 0.0 or empty) next to the real print of the same release,real print 2026-02-17 13:32 (0.2) in the parquet; FF lists one event (8:32am ET)
delete,cad_core_cpi,2026-02-17 13:30:00,,,,,,,,,"{""actual"": 0.0, ""forecast"": 0.0, ""previous"": -0.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",pre-print copy / re-listing (actual 0.0 or empty) next to the real print of the same release,real print 2026-02-17 13:32 (0.2) in the parquet; FF lists one event (8:32am ET)
delete,cad_core_cpi,2026-08-17 12:30:00,,,,,,,,,"{""actual"": null, ""forecast"": null, ""previous"": 0.1, ""forecast_origin"": ""ff_blank"", ""jb_status"": ""Bad Data""}",pre-print copy / re-listing (actual 0.0 or empty) next to the real print of the same release,real print 2026-08-17 12:32 (0.2) in the parquet; FF lists one event (8:32am ET)
delete,usd_core_pce_price_index,2026-02-08 22:00:00,,,,,,,,,"{""actual"": 0.2, ""forecast"": 0.0, ""previous"": 0.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}","JB mis-dated copy of the FF ""Oct Data"" catch-up row published 2026-01-22 (same values, blank consensus); FF lists no USD release on 2026-02-08/09; the October value stays as the previous of the 2026-01-22 print",https://www.forexfactory.com/calendar?day=jan22.2026; https://www.forexfactory.com/calendar?day=feb8.2026 and feb9.2026
delete,usd_personal_income,2026-02-08 22:00:00,,,,,,,,,"{""actual"": 0.1, ""forecast"": 0.0, ""previous"": 0.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}","JB mis-dated copy of the FF ""Oct Data"" catch-up row published 2026-01-22 (same values, blank consensus); FF lists no USD release on 2026-02-08/09; the October value stays as the previous of the 2026-01-22 print",https://www.forexfactory.com/calendar?day=jan22.2026; https://www.forexfactory.com/calendar?day=feb8.2026 and feb9.2026
delete,usd_personal_spending,2026-02-08 22:00:00,,,,,,,,,"{""actual"": 0.5, ""forecast"": 0.0, ""previous"": 0.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}","JB mis-dated copy of the FF ""Oct Data"" catch-up row published 2026-01-22 (same values, blank consensus); FF lists no USD release on 2026-02-08/09; the October value stays as the previous of the 2026-01-22 print",https://www.forexfactory.com/calendar?day=jan22.2026; https://www.forexfactory.com/calendar?day=feb8.2026 and feb9.2026
delete,usd_ppi,2026-02-08 22:00:00,,,,,,,,,"{""actual"": 0.1, ""forecast"": 0.0, ""previous"": 0.6, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}","JB mis-dated copy of the FF ""Oct Data"" catch-up row published 2026-01-14 (same values, blank consensus); FF lists no USD release on 2026-02-08/09; the October value stays as the previous of the 2026-01-14 print",https://www.forexfactory.com/calendar?day=jan14.2026; https://www.forexfactory.com/calendar?day=feb8.2026 and feb9.2026
